Image_name,ocr_text,caption
train1638.jpg,সম memes দিলবর দিলবর [emes তুম হি হো OVODROMEMES বাজলো তোমার আলোর বেণু অভদ,there are two pictures of a man and a woman with a candle
train1639.jpg,আঁজ তোমার পরীক্ষা ভগবান @Billu PassMai s কাতরে?,a picture of a woman with a sword and a man with a sword
train1640.jpg,মামার সাথে ক্রাইম পেট্রল দেখছিলাম! আজকের পর্ব:- মামাতো বােনের সাথে সম্পর্ক মেনে না নেয়ায় মামাকে খুন! sagormeme sagormeme sagormeme সতঙR মামী sago meme আামি,a close up of two pictures of a man with glasses and a tie
train1641.jpg,সাধারণ মানুষের মস্তিষ্ক ৫৮ নবান্ন আভিযানের ফ্যাসিবাদী বিজপি ( গুণাদের সাথে @ আত্মনিয়ন্ত্রণের অধিকারের লড়াইয়ে সামিল কাশ্মীরীদের তুলনা করা লি বেড়াল বুরজোয়াদের মস্তিষ্ক/,a cartoon picture of a man with a hat and a pink shirt
train1642.jpg,বউট এতো পরপ যেধ্ার মতনী প্রতিদিন সকালে দেরি করে ওঠে তার পমার ছেলেওর চন্যচাঘনিয়ে দেয়! ঘরের কোনৌকাজ তোকরেই নোতর আপনার ছেলের বউকেেননআছে? ঘরথনতখন অম্য ছেলেকেনিয়ে বিটিরেসচ্জাাযী] সেমিস্টার ফাইনালসৈ তেজককবিভীধিতারনাম জামাতীএকরারেকেরেশতা প্রতিদিনসকলেআমার মেয়েকেচবিনিয়ে দেয়;ওকেঘরের কোোদোশিজইকৈরতদরেয়নীয আরাপ্রয়ইমেেয়েকেনিয়োবহিরেখতোয়] আরআপনারয়েরজামাই? সবগঞনৌএনভমাপয],a picture of a woman in a white head scarf and a man in a white robe
train1643.jpg,ভার্সিটি লাইফের আগে ঃ IhnuiulsHIIRIIEI [সৈমিস্টাব ফাইলাস [সে তো এক বিভীষিকার নাম oreign আমার 8 8৫  আর TSU ফটাতেই জিপিএ 5 আছে ভা্সিটিলাইফ শেষে ঃ 0H3L25 ও তুলতে পারিনাই; এেখন রিকর্শা চালিয়ে ইনকাম করি,a close up of a poster with a man holding a child
train1644.jpg,%১০০০টাকা দাম বলা *৩00 টাকা দীাম দৌকানদার বলা আমি* BongFeed ১৩০০ টাকায় রাজি হয়ে গুমজা করতে গিয়ে মাইনকা চিপয় যাওয়া পরা আমিষক দকানদার*,arafed image of a man in a suit and tie with a caption of president donald trump
train1645.jpg,"Muhe Walton Mobile (Official Support) 4 mins আমি একটা গোপন :-P সমস্যায় পড়েছি / একটা চোরাই ওযালটন টাচ ফোন পেয়েছি, কিন্তু বুঝব কি করে এটা উইন্ডোজ না জাভা?? 4 likes 5 comments Like $৯leB গোপন সমস্যা সমাধানের জন্য কেউ কলিকাতা হারবালের ঠিকানা দিয়ে দেন! taki bailul 1983131_ Lene bluilalaltllbiiuaa laliluied [ONipAR",a picture of a man with glasses and a mustache on his face
train1646.jpg,তেকিনী তেমন কিছুন) ভারতে ফ্যাসিজম সৃষ্টির অন্যতম স্পনসর,an old man with a blue shirt and a black shirt is smiling
train1647.jpg,g{mrluih |19 SAMAKALCOM যুদ্ধে না জড়াতে যুক্তরাষ্ট্র ও ইরানের প্রতি আহ্বান কাদেরের Iran and USA 4 j9 মিম'স ৫kiy )IPL],a picture taken from a video of a man in a suit and a man in a blue shirt
train1648.jpg,abp আনন্দ UP Election BJP Manifesto: বিনামূল্যে গ্যাস-স্কুটি কৃষকদের জন্য বিদ্যুৎ-ফ্রি উত্তরপ্রদেশে নির্বাচনী ইস্তেহারে ঢালাও প্রতিশ্রুত বিজেপর এগুলো কি আদৌ সবাই পাবে!? যাদের অ্যাকাউন্টে ১৫লাখ ঢুকেছে একমাত্র তারাই এগুলো পাবেন,a couple of men holding up a book in a room
train1649.jpg,Tangaila Sarvasn উদযuন' বিড়ি কিনতে আনকে দেখা ফেলী স্যর একইসময়ে স্যারকেও বিড়ি কিনতে দেখে ফেলাআমি,there is a man sitting in a car with a woman in the passenger seat
train1650.jpg,{t আিপনার সামনে অনারস আর পােস দুটো কোর্স দেখতে পারছেন? হ্যাঁঅনাস' নিয়ে নিয়েছি 0১0১20 MEME3 ভুল' করেছেন এবার বাঁশ ঝাড় নিতে থকুন,a picture taken from a movie showing a man with glasses and a mustache
train1651.jpg,৮ii MajuMdenShaheb বৃহস্পতিবার-রবিবার-সোমনবার হরতাল এর বন্ধ পাইছি 4|441 আজকে হরতাল শেষ - কিনু কিনু কিনু ? ফইন্নির ঘড়ের ফইন্নিরা আরো হরতাল দেছ না কেরে ? fali faki[ baji,a picture taken from a tv show showing a man in a blue shirt and a woman in a white shirt
train1652.jpg,হরতাল কিআর দিবনা? 10!].81!8[018#18 আমিতো আশায় আশায় শহীদহয়ে গেলাম! ৩Bcn Gmro৫e ~ফ৫০,there are two pictures of a cat laying on a bed
train1653.jpg,"যখন আম্ু আব্বু আমাকে হঠাত করে ""তুমি"" বলে সম্বোধন করে : ৩",there is a cat that is looking at the camera with a caption in the background
train1654.jpg,যতটা দূর্গা পূজোর সময়ে অষ্টমির বিকালে খিঁচুড়ি পরিবেশন করার আগে এক বালতি খিঁচুড়ি আগেই নিরাপদে তুলে রেখে দিই!! আমাককতটযনিরাপদ রেখেছযুম্বা88 @Achincya,hindi love quotes for husband
train1655.jpg,যখন তুমি টয়লেটে থাকো আর তখনই মোবাইলে কল অসিতেই থাকে BIIC_nIীiগ,a cartoon picture of a man sitting on a toilet in a bathroom
train1656.jpg,বাসা থেঁকে ভাব নিয়ে বইরে গিয়ে সেনাবাহিনীর হাতে ক্যালানি খেয়ে বাইরে বিড়ি কিনতে বাসায় ফিরে আসার যাওয়ার সময় আমি পর আমি Ex ইজ বারোভাতারি `,a picture of a man with a beard and a shirt on and a picture of a man with a beard
train1657.jpg,এক যেছিল HALLI; |=&1 9;[-0 4[=9##883[3[3 ৩৫[ ; রাংলাবদেশে এসেতার থাকলনাকোনো: |যIৎ Banuta Neme ~lalথn ] AolulLull  lllnlg 45,a picture of a man hitting a ball with a bat
train1658.jpg,@ozত[লlmmzক কব] কোটিসনুষের স্বপ্ন,there is a man kneeling in a field with a dog
train1659.jpg,বাথরুমে ঢুকে   লাইট বন্ধর করে দিয়েছি @মোবারক কারণ আগেরবার আফ্ফিকার জসল পরিষ্কার করার সময় বন্ধু ভিডিও করে আমাকে ব্লাকমেইল করছিলো,there is a picture of a dog in a bathroom with a toilet
train1660.jpg,অপরেশ্রপর আজই তৌআপনার চোখেরপট্টিখুলল wwWfunboxlol তী এখন কেমন দেখছেন মী? দেখছি তুমি মাসখানেকযাবৎঘরদৌর ভালৌ করে পরিষ্কার করৌনী {ি সারা বাড়িতে কেমন ধুলো জনেআছে,a woman with a funny face and a funny expression on her face
train1661.jpg,বনিজ্যমেলা Pangaila sarcasmbd টাগাইলা পিপলস /niiladrohridoy,arafed man in a suit kneeling next to a grave with a sign in front of him
train1662.jpg,যখন তুমি তোমার বন্ধুদের সাথে কোন বিয়ের যাও কিন্তু তোমার বন্ধুরা সেখানে গিয়ে মেয়ে খুজতে থাকে You: @Fmemes We don't do that here অনুষ্ঠানে,"a man in a black shirt and a black jacket with a text that reads, we don ' t do"
train1663.jpg,দেখত পাঙ্চোবিনোদত IIIII[8 দিদির ডুতেরা কেমন পড়ায় পাড়ায় বোটামর খচ্ছে,a couple of men sitting next to each other on a wall
train1664.jpg,বন্ধুকে ট্রিমরধার 'বৃ'দয়়ভি প্ক্থীঘমখন মনেপডেতার,arafed man laying in bed with his head on his pillow
train1665.jpg,IKEU AMARE MAIIRAIL_A এতো গরম লাগে ক্যারে? বর্ষা তুমি কুথায়? বর্ষা তোমাকে এইখানে সবাই খুজতেসে বাপের বারি থেকে তারাতারি চলে আসো,a close up of two pictures of a man talking on a cell phone
train1666.jpg,5 পুরুসেের অর্ধেকমাথাীয় বেডি; বাকী অর্ধেকে বেডিগো সাথে ফ্লার্টী],"a man with a blue shirt and a blue shirt with a text that says, ' what is the best"
train1667.jpg,"এলাকার কুকুরকে একদিন খাবার খাওয়ালে পরেরদিন সেই কুকুর:- #farhanahmed_memes ""সালাম জাহপনখ""",there is a doge that is standing up with a bowl
train1668.jpg,"যদি জেমস বন্ড HSC পরীক্ষা দিতো আর পাশ করতো অপনার ন্মকি? বন্ড জেমস বন্ড সেমিস্টার ফাইনাল, সে তো একবিভীধিকার নাং fbcomjsemifimal আপনার রেসাল্ট কিঃ জিপিএ ৩.৫ !",arafed picture of a man in a tuxedo smoking a cigarette
train1669.jpg,আপনিকিচোোরটাকে নাস্যাির; তরে চোোরের ধরতপপরেন? ফফিংগারপ্রিন্ট আছো] িছ দনাছও কোথায় ? আিমার গলে,a group of pictures of a man in a uniform and a woman in a hat
train1670.jpg,"SAHARA তার শরীরে চারটে টাট্টু আছে, হাতে গোল্ডেন ড্রাগন ও সামুরাই ওয়ারিওর তাকে ভালো ভাগ্য এনে দিয়েছে ; ,যেটা",arafed image of a man holding a bat and a helmet
train1671.jpg,URADHURA TROLL মা টিভিতে চিকেন বিরানী রান্নার প্রোগ্রাম দেখে URADHURA TROLL আর রোজ পটলের তরকারি রান্না করে,a close up of a baby with a funny face and a caption
train1672.jpg,আমি কাজিনদেরসাথে বাইবে ঘুরতেযাওয়া বাসার ট্টিচার @fmemes,a couple of people standing next to each other in a kitchen
train1673.jpg,অনেক দিন পরে রাস্তায় যখন ক্রাশকে দেখিঃ @byjid hosqn বুকে চিন চিন করছে হায়) যন তোযায় কাছে চায়],a man in a red scarf and sunglasses holding a microphone
train1674.jpg,রিক্সা চালক ব্যাোটাার ওয়ালা রকসাচালক দ7 আমারেস্যার ডাকবা,arafed man in a pink shirt and tie talking to a man in a brown suit
train1675.jpg,বলতো ৫ এরপরকি হয়? খুব ভালো; 5) তারপর?? ৮z;৯;)১9 ভেরি গুড $ তারপর?? গুলাম বিবিশবাদর্শা,a picture of a poster with a picture of a man with glasses and a baby
train1676.jpg,ভ্রমন খরচ বাঁচাতে কক্সবাজার ঘুরতে যাওয়া বন্ধুকে দিযে সমুদ্রের পানি আনিয়ে তা দি্য গোসল করার পর IADU# এেকটু চালাক না হইলে দুনিয়়াতে টেকা থ্রুর মুশকিল,a man in a red shirt talking to a woman in a red shirt
train1677.jpg,Society ^ ধর্ম যার যার উৎসব সবার named উৎসব : Guy !_;lE ৬4৮],there is a man with a pair of gold sunglasses on his face
train1678.jpg,FUNTEAM সারাদিন দুনিয়ার কোন চিন্তা 00[]0!720|_ মথায় আসে FUIITEAM শোলার পড়তে বসলেই [U০ দুনিয়ার সব চিন্তামরথায় ঘোরে ন কিন্তয,a picture taken from a picture of a man laughing and laughing
train1679.jpg,সাইকোপ্যাথ সিরিয়াল কিলর যারা দেড়বছরপর স্কুলে যেয়ে স্কুল পালায়,there is a little boy and a girl standing next to a rabbit
train1680.jpg,[SIYIIY [IUBIBRRMIEB) জান পানি খেলে কি রোজা ভাঙ্গে? FB.EUM/ETOKHUSHI না জীন তবে পানি পীন করলে রৌজা ভাঙ্গে,a close up of two pictures of a person talking on a cell phone
train1681.jpg,4_5|_$ বিক্রিকরেও কোটিপতি হওয়া যায় থুচুে ঘুগনি:,there are two pictures of a woman making a funny face
train1682.jpg,একমাত্রীসরকার B;IIBNBIB০] PRAN যাকে দেশের সবনেতা-নেত্রীরা সমর্থন করে @/)@L4D$|,a close up of a person wearing a green and red shirt
train1683.jpg,১কিরে রিফাত ৩ আরে এটাতো রিফাত ২ভালো কী অবস্থা একটু মাইবা আসি তুই কেমন্র Mehedi Hasan Seeyour profile ১ কোন ৪ ভাই আপনি কে ৩আমি দেখিনাই কুমতার বাচ্চারে Mehedi Hasan See your profile কিছু,a close up of two pictures of a dog with a caption of a dog saying
train1684.jpg,G1d( ভালোবাসা খুঁজেপপেয়েছি] #$,there is a man kneeling down on the ground with a soccer ball
train1685.jpg,"druntopothik ]^{!0!"" কিরে ফইননি আজকে তোরবউ তোের উপর এতা ক্ষেপলো কেনঃ mairalaaa আর কইসনা বন্ধু, অর ছবি ফেসবুকে না দিয়া অয়েলেকস ডট কমে দিয়া দিসিলাম 511",a picture of a man in a cap and a woman in a pink shirt
train1686.jpg,যখন ক্লাশ চলার সময় অন্য কেও কথা বলে; স্যার তোমাকে দাড় করায় তখন তোমার বিচি কোথায় উঠে যায়? ONON)P0 MEMES কন্ত,a picture of a man and a woman dancing in a dance pose
train1687.jpg,"যখন দুই ভাড়াটিয়া ঝগড়া করার পর, দুজনেই বাড়ি ছেড়ে চলে যায়!! বাড়িওয়ালাঃ Bab00 vace",a man in a vest and a red shirt standing in front of a crowd
train1688.jpg,যধ্যরাতে ঘুয়থেেকে উঠে সেহেরি করা 02131! < ৩৮ 0321| This is brilliant একবারে সেহেরিকরে ঘুয়ানো' [;253!3! [}18621 [UPANII But / like this গেনদচ,a couple of people standing next to a car in front of a building
train1689.jpg,যদি এইকাজটিকরেথাকো Thisdevce complieswith Part 15 of Ihe FCCRules IUELEILChAa Fc 9 | Oc গRনI IE ]IL তাহলে তোমার শৈশব অনেক জোশাছিলো তুমি PASSEn,there is a remote control with a button on it
train1690.jpg,মোদীজির মন্ত্রীরা যখন ইউক্রেনে আটকে থাকা যখন ইউক্রেন থেকে ভারতীয় ছাত্ররা সাহায্য চায় ভারতে বিমান এসে পৌঁছায় IIII3I[$ 001,a poster with a picture of a man in green and a man in white
train1691.jpg,বাৎসর হেল্লারঃ ভাটিছনঘন] পিছন সিটখালি আছে পিছনে যাওয়ার পরীআমিঃ [ [bdcringememes,there is a man holding a baby in his arms
train1692.jpg,"HAHA [ং [#|) [V, [9 |4 HA /4 [40 তারপর সে বললো; 'চীনা অ্যাপ ব্যান করে দিলে ভবিষ্যতে ভারতবর্ষ সস্তা এবং সহজলভ্য দেশীয় পণ্য তৈরি করতে পারবো""",a cartoon picture of a batman with a caption in the background
train1693.jpg,সিনিয়র এর সাথে লুড়ুতে জেতার পর লে আমিঃ #egshg এখন থেঁকে আনাকে স্যারডাকবা,a cartoon picture of a man sitting on a couch with a cup of coffee
train1694.jpg,ONipA? $7||e8 টিচার যে ভাবে পরীক্ষা নিতে চায়! স্টুড্ে্টেযেভাবে পরীক্ষা দিতে চায়! $Ale8 [ONipAR,a picture taken from a video of a group of people sitting at a table
train1695.jpg,এসএসসি রেজাল্টের ৩ বছর পর. এই পোলায় এসএসসি তেগল্েন পাইছিলো BIAAIGLATPE I দেখছোস কেউ এখন আর রেইল _দেয়নাঃ,a couple of pictures of a man sitting at a table with food
train1696.jpg,ABP Ananda 6{8] 41m বাঁধনা থাকলেও হবে; বালি থাকতে হবে; তাহলেই পাটি চলবে' তৃণমূলকর্মীর বিস্ফোরক মন্তব্য #birbhumnews #sand #tmcworker #tmc তৃণমূল সবসময় সোজাকেখা সোজা ডাবেইবেলো লুকিয়ে পেঁচিয়ে বলেনা M[ME$ কিছু কুচুট,a close up of a person giving a speech at a podium
train1697.jpg,আগে মানুষ গরুর সাথে কাউফি তুলতো মিঃমাহাদিং আর এখন গরুর সাথে লাইভে আসে!,arafed picture of a man sitting in a chair with a microphone
train1698.jpg,UIHIধI|Linl আমাদের তো বিয়ে হল কবে বিয়ে করবা? KEU AMARE BACHA পৃথিবীতে মানুষের জন্মই হয় শুধুমাত্র বিয়ের দাওয়াত খাওয়া আর সেলফি তুলে ফেসবুকে পোস্ট করার জন্য! তুমি কিচু,a couple of people that are holding up a cell phone
train1699.jpg,সেকপিয়ার বলেছিলেনঃ PADARSINS দুঃখ কখনো একা আসে না; সেংদল বেঁষে আসে | [[EIE] ৫ikkllaki xl E[bনীঁ৬নত t [eম FIE BL I পরীক্ষাও একরিষযেরউপর হয় না সববিষয়েরউপর দলবেেঁধ নেয়াহয়!,a picture taken from a facebook page of a man with a funny face
train1700.jpg,"ধুএেইজায়গাতেই আমরা এক হই LEHARESSS 10 (Ila[""8$$$| আনরা ব্রাজিল্যফ্যান",a close up of two women in soccer uniforms with a green background
train1701.jpg,ডেডি চলেন সXX দেইখাআসি ouiii পাডার পোপাডাবাপরে কয় XসX্দেখতে যাইতে আহারে ডেডি মুই তো দিপিকার নতুন কথা কইছি মুভির,a picture of a man with sunglasses and a beard in a movie
train1702.jpg,নির্বাচনের আগে নেতারা: Rusafi Islam নির্বাচনে জয়ী হওয়ার পর নেতারা:,a cartoon picture of a cat in a hat and a cat in a robe
train1703.jpg,৭আমসজনতা? Sakiil Bhaiii] বাহ]বাহ] এইপ্রথম দেখতাছি ছেলেরাপরীক্ষায়পাসকরছেয়০,a picture of a man in a green shirt is talking on a cell phone
train1704.jpg,আন্দ Independence 2022: ১২৫ পতাকার দড়ি চুরি নিউটাউনে; কাঠগড়ায় তৃণযূল BY ABPANANDA 15 AUGUST 2022 চুরি তৃণমূল IIII৪ abp Daj ফুট,a picture of a picture of a large room with a clock
train1705.jpg,যখন ভুলক্রমে নিজেই নিজের পোষ্ট করা ৩-৪ বছর আগের পোষ্ট স্ট্যাটাস দেখে ফেলি ঞ৩ আমিশ ধবর্তমানের আিমিশ 'আগের' বছর,cartoon of a cat with a hat on and a teddy bear
train1706.jpg,আরে সাবধানে পড়া NUL }0$5N ফেসবুকে ওর নাম 'এঞ্জেল' সাদিয়া ছিলো মুকুট,two women in tias are posing for a picture with a quote
train1707.jpg,মেনশন করুন আপনার সেই সকল বন্ধু /বান্ধবীদের যারা রেজাল্টের চিন্তায় চিন্তায় চুপ চাপ হয়ে গেছে,there are many people standing in a room with a paper
train1708.jpg,ক্লাস সেভেনের পিচ্চি: মামা একটা গৌল্ডলিফ দেন তৌ দৌকানের আশেপাশের মানুষজন: চণ,a picture of a group of men with a face painted like wrestlers
train1709.jpg,আমি আমার মাথা ঠান্ডা এবং শান্ত রাখার চেষ্টা করছ আমার রাগ: Shoishob Are you challenging me?,there is a woman standing in a living room with a couch
train1710.jpg,গালফেন্ডকে ছয়টা শাড়ি ছয়টা শাড়ি কি তের বাপে পড়ে ছবি তুলে দেয়ার কিননা দিবে বলে চিল্লাতে জন্য বলা আমি থাকা গালফেন্ড @Bengali life thug,there are two pictures of a woman and a cat with caption
train1711.jpg,ABP Ananda 45m ওএমআর শিট কেলেঙ্কারিতে নাম জড়াল উত্তর ২৪ পরগনার তৃণমূল লেতার ছেলের #omr #controversy #tmc #jobscam দেযতে পাঙ্ঠোবিনোদয IIE[S তিনুরা কিডাবে শিক্ষা বিক্রিকরেছে,a picture taken on a social media page of a man talking to another man
train1712.jpg,"*তৃণমূল কুচুঢে IIL_8 45110[6[{161""61 দুর্নীতি ;",there is a man laying on a bench with his head on his hands
train1713.jpg,"দেখ মন, কাশবন দুলছে যেসারি means siness আন্;গড়োফেলবালিশতাড়াতাড়ি তুলে",a woman in a red sari and a man in a blue mask
train1714.jpg,4444 4[]8 প্রখমেএলো দুয়ারে সরকার 468[13 তারপর এলো দিদিরভূত [IRII ' এবার আসতেচলেছেদুয়ারে তোলাবাজ,a picture taken from a tv show showing a man in a blue shirt
train1715.jpg,"FALiBAJ; শিক্ষী হল সবচেয়ে শক্তিশালি অস্ত্র, যী দিয়ে আমরী পৃথিবীটা বদলাতে পারি {UA83)47 বাংলাদেশে এই অস্ত্রের দাম অনেক বেশী কিণ্ট",a close up of two pictures of a man with a funny face
train1716.jpg,ABP Ananda 000 1h LIVE তৃণমূলের দুএকটা লোক চুরি করেছে তবে বেশিরভাগটাই ভাল : সৌগত রায় #SougataRoy #TMC #BJP #Scam #Corruption narada E0a08 ৬s 9ব{33,a close up of a person holding a paper in their hand
train1717.jpg,যখন দেখি আম্মু ছোট ভাইকে ধরে মারতেছে আমঃ [কত[চ_0[! শাস্তি একজনের শিক্ষা আমাদের সবার,a close up of a person standing in front of a tv
train1718.jpg,যখন মাইর দেওয়ার পরে বলে কামা করলে আবার মাইর খাবি ৫ রছর বয়সী আমি : [BICUm/SVACBOYG আম্মু,a close up of two pictures of a man with a smile on his face
train1719.jpg,"ফের বাড়ল জ্বালানির দাম গয ২৪ ঘণ্টা ফের ঊর্ধ্বমুখী জ্বালানী নভেম্বরের পর ফের বাড়ছে জ্বালানির দাম় সমা ঘোযাত; প্রতিনিণি MIM[8 মিত্রোঁ, ভোট শেষ",a man in a vest and glasses is talking on a cell phone
train1720.jpg,ছাড়ো আমাকে শীতের দিনে আমি গোসল করবো না ছ,there is a cat that is playing with a toy in the room
train1721.jpg,অসংখ্য হিন্দুত্ববাদী ফাসিস্ত-কেসহ্য করার চেয়ে @IERTLSTTEL L পুঁজিবাদী রাষ্ট্রকে একেবারে উচ্ছেদ করে দেওয়া ভালো,a man sitting in front of a fire with a sword in his hand
train1722.jpg,"টুইটারে ""লাল সেলাম) কমরেড়"" ট্রেন্ডিং করানোর পর মধ্যবিত্ত সোশ্যাল ডেমোক্রাটসদের একটি চিত্র।",a black and white photo of a group of people in winter clothing
train1723.jpg,"When u r with a goru bepari and some barsainieparit comes and say ""ভাই নিয়া নেন; দাম কিন্তু বেশি চায় নাই"" ০ ভোমাকে তো ডাকি নি",a cartoon picture of a man standing in front of a window with a tree outside
train1724.jpg,পাত্রী দেখতে গিয়ে KEUAMNRETITAS: জের মমঃ তুূমি কিং করো মাঃ পাত্রীঃ আমি গাই ! ছেলরঘাযঃ তাংবাছুরটা তো দেখেছিনাঃ,a picture of a poster with a picture of a man and a woman
train1725.jpg,কেবলমাত্র আর একটা 'সেস' কেবলমাত্র আর একটা কড়ি নিন্দা' কেবলমাত্র আর একটা বিদেশ ভ্রমণ কেবলমাত্র আর একটা 'ডিচক্যাও' PRচ,a poster with a picture of a man giving a speech
train1726.jpg,Barcelona lose a point [@oi৮a ]] VPIRPosullng] এখন আমাবদের প্রথম কাজ নিজেরা হেরে বাসাকে টেবিলে টপে রাখা,a picture of a man with a crown on his head and a caption of a picture of him
train1727.jpg,দুর্নীতির বিরুদ্ধে তৃণমূল ঠিক এতটাই লড়ছে বচণড [I|E8,someone is holding a banana in their hand and it is peeled
train1728.jpg,B40: আমি মরা পর্যন্ত তোমাকে ভালোবাসবো FAL& মরার পর ভালোবাসিবো না কেনো? TARL BAU:,a picture of a man talking on a cell phone while another man looks on
train1729.jpg,এমন ফ্রেম সম্ভব হলেও হতেপারে MEIIES কিন্তু দূর্লীতিমুক্ত তৃণমূল কোনোদিনই সম্ভব নয়,an image of a man and woman posing for a picture with a man and woman
train1730.jpg,"3[84] fulii4zuuull জান, মদ সিগারেট থেেকে দূরে থাকবা | কারণ এেগুলো তোমার শত্রু! (60) {[৩0] Mx420.BD 820: আরে শত্রুকেন ভ্য়পায়া সেতোোপুরুইনা!!",a picture of a man talking on a cell phone while wearing glasses
train1731.jpg,"আ্ম্মী: HSC চলে অসিছে এখন থেকে তোর মোবাইল ল্যাপটপ সব চালানো বন্ধ M8: #ণ: মরে যাব রে, মরে যাব কি অসহায় আমি একবার ভাব",a picture taken from a video of a woman singing on stage
train1732.jpg,"tainlki bajji faniu baj tnkl bajl tenki bajirankitbajl tanki bajl tankl baji কিরে এ+ তৌ সবাই পায়, গোল্ডেন নীকেন? TRLH mitaওng tanki baji taniki bajictankl bajl tankl bajltankl bajl tanki baji tankiibaji আরে বন্ধু ছেলেদের জন্য স্বর্ণ হারাম পাইলি",a couple of pictures of a man and woman with a caption
train1733.jpg,"My mom after losing an argument with me @Shaad The ডাসাধারণ BINJ িতটিডি মায়ের পায়ের নিচে সন্তানের Heaven,এটা মনে রাখবা",a picture taken from a video of a man in a black jacket
train1734.jpg,আজকাল ১ টাকার ভাংতি না থাকলে চকলেট ধরাইয়া দেয় IKEU AMARE MAIRALA ভাগ্যিস শায়েস্তা খাঁর আমলে জন্মাইনি নইলে তো ১ টাকা ভাংতি না থাকলে ৮ মন চাইলের বস্তা ধরাইয়া দিত...! Ltrol@ oM৫re Kev,a close up of a person sitting in a chair with a sign
train1735.jpg,বাসর ঘরে ঢুকে চিন্তায় পড়ে গেলাম কারন fahidul 15{ সবাইএবার জেনেযাব আমি সেক্সকরেছি,there is a dog and a woman in a bed with flowers
train1736.jpg,"ভাইবার, ট্যাংগ বন্ধী কইরা দিল একটাকা দুই টাকার নেটআর পয়সাও বন্ধকইরা দিল HIT BY ] কয়দিনপর টয়লেট এরসুয়ুরেজ লাইন বন্ধ কইর দেেয় নাকি সেই আতঙ্কে আছি",a man in a blue shirt is talking to another man in a room
train1737.jpg,0) 7terc হ্যা বাবা মার মার এেইভাবে কামড় মারতে হয়! 710]9 U3echgr U3নcho Gngke,a man holding a baby in his arms with a quote on it
train1738.jpg,"যখন আমি ঈদ শপিংয়ের একটা অংশ ডোনেট করে আখিরাতের ব্যবস্থীও করে রাখি ডোনেশন দেমন]লডাব] fিaগlআs যo] সোতংসশুমঠরবেন [[nz ১৯৫ penin $""3",a close up of a person talking on a cell phone
train1739.jpg,@লা মিম [৬ ক্লাসেনা পড়ানো টপিক* প্স্স্যার G {R পরীক্ষা ৬৬lj,a close up of a cartoon cat holding a bowl of food
train1740.jpg,ZEE২৪ ঘণ্টী APP রাজয দেশ খেলা বিনোদন লাইফ স্টাইল Home বাজ্য Mukul পঞ্চায়েত ভোটেই মমতাকে রাজনৈতিক উপহার? নদিয়ায় জোড়া বৈঠকে মুকুলকে আমন্ত্রণ দিদির IlI[S আমি ততা করেই বলে দিয়েছি ভাবতীয় জনতা পারটি মানেই তৃণমূল দুনিয়া Roy: {85৫0),a screenshot of a man with a funny face and a caption of himmes
train1741.jpg,Parle চায়ের কাপে ভেজানো বিস্কুট একটাই শিক্ষা দেয় কারোর প্রতি এতটাও ডুবে যেওনা 9 যাতে নিজেকেই ভেঙে পড়তে হয় শেেনে; গ8ত,there is a cup of coffee and some cookies on a plate
train1743.jpg,"medium friend : What's the time, englis? Me : সোয়া একটা Him ^ Ir$ SAELY Iy",cartoon meme of a man standing in front of a trash can
train1744.jpg,উপরবস সাদয Hore BREAKING NEIS Partha Chatterjee 'স্নানের জল গায়ে ঢেলে দেওয়ার লোক চাই' ] নয়া আবদার পারথর MEMES আমি হেেল্ল করবোচ কুচুটে,a woman with a yellow shirt and a black jacket is on a news page
train1745.jpg,লেবুর দাম কেজিতে ২০ টাকা হওয়ার পর আম্মু ষ লেবুর আচার লেবুর তরকারি * লেবুসত্ত,a close up of a person wearing an apron and a picture of a person
train1746.jpg,থা]ািহIIয় কে faki baii faki bzii fakiutar iak aHTIEII_ER baii taki চai auilimitiatEiqHinealtbaii far ETaI EliballRtrgtandl পড়া মুখস্ত করতে ৩০মিনিট লাগলেও HILEBII 58ঁ[ম @ba [ KirbailEMiuziLfakibafl 453[[] ilrakiibaiiifak_baii সেটা ভুলতে ৩সেকেণ্ড ই যথেষ্ট!,a picture of a man with a surprised look on his face
train1747.jpg,বন্ধু যখন তার গারলফ্রেন্ড কে রেস্টুরেন্টে নিয়ে যাওযার জন্য আমার কাছে টাকা চায়! আমিঃ Alh কিছু,a man in a leather jacket talking to another man in a room
train1748.jpg,ফাঁকবয় বারোবাতারি FBRCUM/ SAVACBOYG নিষ্পাপ আমি #/772/ ফাঁকবয়যবারোবাতারি এগুলাক্যিবাংলা এেকাডেমিরনতুনআবিষ্কারনাকি},two pictures of a man and a woman with a surprised look on their faces
train1749.jpg,| FAICLATPE I ঈদে সালামী পাওয়ার পর যা মনে হয় aMc,two men laying on a bed covered in money with a caption in the middle
train1750.jpg,এদিকে আয় মোদী] তোকে আমাদের অনুমৃতি ছাড়া জঙ্গল কাটার অধিকার দিচ্ছি],two men with beards and a turban in a black and white photo
train1751.jpg,সরকারযদি ফেসবুক ব্যাবহারে ভ্যাট বসাতেো তাহলে সরকারেরও ইনকাম হতো পোলাপাইনও পড়ালেখায় মনয়োগী হতো [,there is a man that is sitting in front of a laptop
