Image_name,Label,ocr_text,final_text
train1418.jpg,Political,ডগমলেব নেডাব বাডিব সাখ তাগাল বিক্রি ড#! দেওবাব আডিযোগ [44!!3 [IEMES  আিমরা ছাগলকও হাড়িনৎ,
train1419.jpg,NonPolitical,কুকুর হইতে সাবধান* মানুষ হইতে সাবধান* DIPAK GOSWAMI,
train1420.jpg,Political,বোম মারলো তৃণমূল পুড়িয়ে মারলো তৃণমূল পুড়ে মরলো তৃণমূল গ্রেপ্তার হল তৃণমূল ক্ষতিপূরণ পেল তৃণমূল কুচুঢে টাকা গেল কার? |]:M[8 আমার আপনার ট্যাক্সের টাকা,
train1421.jpg,NonPolitical,আপসারবাস]] কিতাংগাইল আঙ্চর্য আপনি জানললেনকীভারে: জ্রীভিই Tangaila Sarcasn,
train1422.jpg,NonPolitical,আম্মু যখন রাগান্সিত হয়ে বলে তুই আর আযাকে আম্মু বলে ডাকবি নাহী ল্আযিঃঠিকআছেট্টি] Ammu লেঃ আযি uletes @Halal,
train1423.jpg,Political,"^ ১১ দেশ 'নেতাজির স্বপ্নের স্বাধীন ভারত এখনও গড়ে ওঠেনি; আমরাই ব্ধী 125নী গড়ব', মূর্তি উন্মোচনে শপথ মোদির স টি Publisned এj: Sucheta Sengunta TIRIE8 দত্রশ; 202 Posted: January 23 2022 7 43 pII রেল তেল বিমান খনি সবই তো বেচা হয়ে গেছে এবার কি বেচে স্বপ্নের ভারত গড়া হবে!?",
train1424.jpg,NonPolitical,FKEBL [ মনীষীরা ঠিকহি বলছে উপরওয়ালা যখন দেয় ছপ্পর ফাইড়া দেয় এখন ছপ্পর ফাইড়া হরতাল অবরোধ পোইতেছি RUIII সঞব,
train1425.jpg,NonPolitical,সারাদিন ফেইল করবো বলে মনে মনে পাশ এর চিন্তা করা ছেলে যখন আসোলেই ফেইল করে 409ডয় শোনবুচ তাহলে কি আমরা ভুল পথে এগোলাম?,
train1426.jpg,Political,Abhishek Banerjee: এক নতুল সূর্যোদয় দেখবে গোয়া) তিন দিনের সফরে গিয়ে বললেন অভিষেক ৪; বিতবসবদদতা Lerunt থr Zr2] elll]T তিন দিলের গোঁয়ী সফর়ে গেলেন সমূলের স্বভারতায সাধারণ সম্পাদক আভমেক বরল্স্যোপাধ্যাম] মসনবারই তিনি ওই ব্রাজ্যে পৌছে গিয়েছেন] সামনেই সেখানে বিধানসভা নিবাচন| তার আগে রাকৌশল ঠিক করতে তীর এই সফর বরলে মুলে করা হড্ছ্রে] বুধবার বেশ কয়েকচি ৫!ৎ5 হ[]& আমাবদের দুগ্োর ভাইপোo,
train1427.jpg,NonPolitical,জন-িস্রকরয় সমযঅনহমিটি লগলকটিখটসিল uinatiuloplBiuatouuluiha lulinথ একটু আগরেইবরি করসিলাম স্েন তাই মিষ্টি লগসী LuAIQNoKUIHAHullu' ওয়াকাহoooooo,
train1428.jpg,NonPolitical,Everyone in my Jniversity keeps using their Fake Bengali accent Ie: NUPA দEযচ,
train1429.jpg,Political,জাতীয় পাঠ্য বইয়ে নাস্তিকতা ঢুকানোর দায়ে সমস্ত দোয নাস্তিকদের দেওয়া জনগণ ! জনগণ t০ নাস্তিকঃ- এদিকে আওয়ামিলীগঃ- ভাগ্যিস আমারে দেখে নাই!,
train1430.jpg,NonPolitical,TANr৫A15^ 5arcosm কই তুমি?? জানিনাতিরে এেখান একজন আরেকজনের মুখ দিয়ে অক্সিজেন দিচ্ছে | ওয়েলকাম টু সোেল পার্কা #িলদ,
train1431.jpg,Political,আপনি এতদিস কলকাভায় থেরকে বাৎলা {3# শিখেছেন? UnEন6গmt Payi orouco UPSIPx =[ TAT NEU CFED RuPay 00I? ড0 ৭ERITII [ভlCRED 95091{ বাংলাতে আমি শুধূ দুটো ওয়ার্ডই বলতে পারিtox CREDI 00 |30 4[5[0{ TEU 1[[[7] I|| CRED  [IEM[8 UEEHII[Lছ[ PED D চোর ট্টিনোমূল 90 0,
train1432.jpg,Political,পিসি সরতঅরপ্রতীক HEHES,
train1433.jpg,Political,যেOMR গুলো লূকিয়ে রেখেছিলাম সেগুলা মার্কেটে ররহয়ে গ্রেছে IliLL&,
train1434.jpg,NonPolitical,lI3/AIIB3A.JII}[) চড়টাকি Serious yমোরসন্রোকিইয়ার্কি? [Seriously মারসি তুমি তাইলে আজ বেঁচেগেলে তুমি তো জানো আমিইয়ার্কিএকদরম পছন্দ্রকরিনা,
train1435.jpg,NonPolitical,TATTcAIL4 5arcosrn থোছেলে্িকরো ছেলে llgail Sarcasm পেজের এণডথিন #নীলাদ্রী লে মাইয়াঃ-ঝারা আমিরাজি,
train1436.jpg,NonPolitical,[গরমে কুত্তা পানিতে] MA8[};চ [গৈরমে কুত্তা পানিতে],
train1437.jpg,NonPolitical,"হুজুর আপনে আযাগোরে DJ গান শুনতে দেননা কেন ? Cuz, DJis Direct Jahannam a_amy81 0`0 NUPANI পরন্য্",
train1438.jpg,NonPolitical,"FBLCOM/JLLAIবণনডন্তু তোমার প্রিয় ঢুদদ:ুকে? Ws24.com 4[411784:1[4|[4|/;"" 41|[1[1) দেখা যায় MnhlRass$ এই প্লেয়ার সেই প্লেয়ার না",
train1439.jpg,NonPolitical,৬9|P3 816 MERt [রলী স্কুল ১০ টায়ী ভযেছে এসেছ ১১ টায় FALEBEDRIDIIIL IILALL 20 ম্যীতাম আপনি তামার জন্য অপেক্ষাকরবন নাসবাই খরাপ ভাববে,
train1440.jpg,Political,বর্ষসেরা দালাল চুমন দে HEIIIES Iuchiurte Nernes Awaro 2022,
train1441.jpg,Political,আড্যিচাইএকদিন্যভোহনবাগন ব্রাজল আরইতালিকেহরিয়যবিশ্ব আাম্পিয়ন হােক! IlI[S,
train1442.jpg,NonPolitical,"owore Mairrale মানুষ তাদেরকেই পছন্দ করে, IKEUJ AMARE MAIRAI_A যাদেরকে তারা কখনো পাবে নাা",
train1443.jpg,Political,জিযারে দলে নননা কেরে? আমি জিয়া দেখতে পারিনা DAFRIIN ক্ষমতায় এলেই জিয়া কেপ্টেন,
train1444.jpg,NonPolitical,Teacher: the 5 sensesare smell hear feel tastear০see Me:  canhear pictures Teacher: fucan'thearpictures sillly Me: TY;)৮$ Bookingcam [দ্ঙ্ [T]] 7 10 V1$1T H4 / PSHIPE  ' ` 0 1 ' ' 99p99 Er [NISSAN @০ @c060@ IUDANI oi দন্দঃ #CWC19 IN|K/ $ Bool @৫গ Z3ui,
train1445.jpg,NonPolitical,এেয়নীঞগতি কোখাও খুঁজৌপবেনতোেতূমি সৌকা্য করেচল তূম্িরিকশকিরেআমি:,
train1446.jpg,NonPolitical,"|1 আমার মায়ের হাতের রান্না কেনো সেরা /"" @ w anai z a PART-1",
train1447.jpg,NonPolitical,জমাইকেইয়োও?? ব্যাংকেয়াইলনযনিতে comiseutlnall সেতোতেমবডাবিতাংচ} ইলিশমছি লোন? কিসের লোন?? সামনেপহেলা বৈশাখতো]],
train1448.jpg,NonPolitical,"দোস্তবলতো গাড়ীকিসে চলে? গাড়ী পেট্রোল [্যিলচলে] 1R420,BD {0| 20ed mr42o ba mr4aulbd m ধুরব্যাট; আমার গাডীতোরাস্তায় চলে]",
train1449.jpg,NonPolitical,*সূর্য *পৃথিবী *আমার বাসা ওরিও বয়,
train1450.jpg,NonPolitical,"When you are having a great time with all of your cousins and suddenlyone of them says ""চলো গানের কলি খেলি"" ][94ন দচদ্রাচ",
train1451.jpg,NonPolitical,চাকরির ইন্টারভিয়্যুতে ম্যোনেজার আপনার শিক্ষাগ্রত যোগ্যতা কি: স্যার আমি PHD Passed High PHD Schooll এর মান বলেন তোH with Diffigulty.,
train1452.jpg,Political,তৃণমূল নেতা [__8 dprone *তোলাবাজি *আবাস যোজনা পআমফান *সিন্ডিকেট &09,
train1453.jpg,NonPolitical,RA B B Y জানি আবার একটি জন্ম আমার কভু ছবে না জানি আবার এমন করে তোমার দেখা পাব না,
train1454.jpg,NonPolitical,11: 16[[ ]0 আব্বু; ঈবদর জামা কিনে দিবা না? মুখে বললে হবরেনা; BRZaE যাওদরখাস্ত লিখে নিয়ে আসো!,
train1455.jpg,Political,MIDEC রাজনীতি করি না বুঝিও না তরে দিদিকে ভালো লাগে! MDE9 নিজেকে যতই তুই বুদ্ধিমান ভাবিস না কেন [Eচ_%18 MIDED আসলে তোকে 'বোকা' বললে অর্ধেক বলা হবে!,
train1456.jpg,NonPolitical,লুকিয়ে রাখা অঙ্কপরীক্ষায়়'@ পাওয়া খাতা টযখন মাখুঁজেপায়' মাআমাকেঃ Adityo Roy Chowdhuri Pু৮l৮ AIbuদ 0f শোন তোর সাথে কথাআছে,
train1457.jpg,Political,সামনেই পেশ্চায়েত ডোট আমি আসছি [T]I[S],
train1458.jpg,Political,"Political Poison 18 h MতEAINEK NO NRC Bl8l] 4139]11 তোমার যীশু কেক পেষ্টি দামী চকলেট খায়; আমার যীশু প্রায় রোজই আধপেটা থেঁকে যায়া @সংগৃহীত তোমার যীশুর নরম বালিশ বিছানাজোড়া গিফট, আমার যীশু চায়ের দোকানে এবেলা-ওবেলা শিফটা তোমার যীশু উইশ করে হ্যাপ্পি ক্রিসমাস, আমার ঘীশু ধুচ্ছে আজও এঁটো জলের গ্লাস] Kakashi Twoo and 227 others 50 comments 112 shares Like Comment Share",
train1459.jpg,NonPolitical,"এই বছরের সেরা কর্মচারী Cl8h8! Cnস""গিয়ভতে 88!7[3{827{6|@420 নিজের ডিম থাকুক বা না থাকুক মীলিকের ডিম যেন নষ্ট নী হ্য়",
train1460.jpg,NonPolitical,MYREAUIIUNINELAMHALL যখন পাশের বন্ধু খাতা দেখায় না ;[ 116!! যখন পাশের বন্ধু খাতা দেখায়,
train1461.jpg,NonPolitical,পূজোতে সঙ্গে ঘোরার পাটনার এর জন্য অপেক্ষা করছি! OVONPO MEMES,
train1462.jpg,Political,পোস্ট করেছে @46154075 Posted on : Sharechat স্বপ্নে আদেশ পেয়েছি এইবাোলতিভরেগলেই আচ্ছেদিন] আসরে #রাজনৈতিক_ট্রল ঢErIr DN Google Play,
train1463.jpg,Political,দE AES আমি দিদির দূত;দিদি আমাকে পঠিয়েছেন এরওবাসী পরভ্বাসী',
train1464.jpg,NonPolitical,শোন Doctসrআমাকে ঠমাস Rest নিতে Switzerland] অরথবা Paris এ যেতে বলছে তো আমরা যাব বলো plzzz IILAIIBAJI}I) আরেকটা nIGIUB @CA Doctor এরকাছে যাব :p,
train1465.jpg,NonPolitical,একটিভ স্যাস্টাস বন্ধ করার পর আমার বন্ধুঃ ভাই দেখ তো আমারে এক্টিভ দেখায় নাকি,
train1466.jpg,Political,আমার বাবা তৃণমূলের পঞ্চায়েত প্রধান আমার বাবা তোমার পরিবারের কংা জিজ্ঞেস করছিল ! তোমার বাবা কি করেন? W[|[8,
train1467.jpg,Political,দেখতে পাচ্চোবিনোদঃ IIIIII[R দুর্নীতি আড়াল করতে কিডাবে রাম নবমীর মিছিল [নিয়ে দুই দল মোে উঠেভ,
train1468.jpg,NonPolitical,টাইম মেশিন দিয়ে অতীতেযাওয়া আভি পডালেখ ত্বিষ্কারক,
train1469.jpg,Political,MeanwhileIn A ParallelUniverse (Bengali) একদিনও কেউ জেলে দেখা করতে এলো না!,
train1470.jpg,NonPolitical,৩টা আনরা হতে পারতন BALICEA TFg  [র১নতু তুঁমি-সারাঁদিন-ট্রাফিক' জ্যত্র দম থঢম্ব,
train1471.jpg,Political,প্রতিরক্ষা খাতে খরচ আরও বৃদ্ধি করা হয়েছে এবং শিক্ষা খাতে খরচ কমিয়ে দেওয়া হয়েছে] সরকারি ক্ষেত্রে উচ্চবর্ণদের বেশী ফি দিতে হচ্ছে সংখ্যালঘুদের তুলনায়],
train1472.jpg,Political,"পিসি- সবাই মিলেমিশে ডাগ করে খাও একা যাবো সেটা হবে না আঁমি যেতে তো মানা করছি না 7[|/|{8} ""সিুনেতা",
train1473.jpg,Political,এ] কম বাইঞ্চুদের হরাতে দেশটা স্বাধীন কটইরো দিলম! শোখ মুজি,
train1474.jpg,NonPolitical,@বারোভাতারী তুমিকি কাঁদছো? না চোখ দিয়ে মুতার ট্রাইকরছি,
train1475.jpg,NonPolitical,শিক্ষক:-সবাই সবার হোমওয়ার্ক বের করো আমি উত্তর বলতেছি সবাই মিলাইয়া নেও | ব্যাকবেঞ্চার:- পডিত,
train1476.jpg,NonPolitical,8ksfa keragaE 43[=]1041= কলেছওবাসাদা;শুটকিঅথবামুটকি পড়াশোনা এমনজিনিস্;মারোসবারপুটকি,
train1477.jpg,NonPolitical,অন্যরুমে যেভাবে পরীক্ষা হয়! FAIsI BAzz য {; 4||: ৬ FHKI HHZZZ icMipAP 5}#4B IIIL] BIIIZZ আর আমাদের রুমে যেভাবে পরীক্ষা হয়!,
train1478.jpg,NonPolitical,বাসায় একা থাকলে Mohammed hrs Cholbe naki party whole night IIih  Like Comrent ` Share 3AN{6= 52 others Iike this যাকরবোভাবি আসলোযাকরি,
train1479.jpg,Political,ধর্ষণকাণ্ডে যাব্বজীবন সাজা ঘোষণা করলো আদালত কুচু৫ড IIII[S আবার বিজেপির মন্ত্রীরা তিরঙ্গা নিয়ে মিছিল করবে,
train1480.jpg,Political,ছোটোবেলার শাকচুন্নী শাকচুন্নী Now মিম বানানোর চক্করে জেলে যাওযার ইচ্ছা নেই সারফারাজ,
train1481.jpg,NonPolitical,যখন দেখ ক্লাস নাইন এর ছেলে আর ক্লাস ৭ এর মেয়ে একসাথে হাত ধরে হাটতেসে আমিঃ এই জীবনোকিকরলাম?,
train1483.jpg,NonPolitical,Manimal -ম্যানিমেল জলিলসীরীরীত নৌবাইল চার্জ দিলে দেখবী একদিন বাস্ট করবে TOUIIIII চ০ আমি রাতে মৌবাইল চার্জ দেওয়়ার আগে ব্যটিরি খুলেরাখি Ln10|৮| {011110,
train1484.jpg,NonPolitical,বেশি সুন্দর হলে দোস্ত দেখ তোর ভাবী! [I/LAIIRAJJIB}I) কম সুন্দর হলে_ দোস্ত দেখ আমার ভাবী! fakibaji Jomidar: Saheb,
train1485.jpg,Political,একসময়ছিল গণতন্ত্র এখন fakibajl gmigar Sateb fakibajl Jomidar : Salicb গুমতন্ত্র,
train1486.jpg,NonPolitical,FHCEBODRCOMIHIHATROLCEXPঢI TEACHER S DL সবাই বেহেস্তে যাইতে চায় BRNQUA TROUU EXPRESS OSTFNSHEHEE TEACHER কিন্তু কেউ মরতে চায় না,
train1487.jpg,Political,আলিপররদ্রয়ার Partha Chatterjee: নিয়োগ কেলেঙ্কারিতে আরও চাপে পাথ আপিতা-মোনালিসার পর এবার মৌমিতা? খারাপভাবছেন কেন] ও মশাই এতো ঘনিষ্ঠের ভাবুন কতো বড়ো মনের মানুষ . তালিকা বেড়েই চলছে ?,
train1488.jpg,NonPolitical,সকলের যিষ্টি ঝদেছবি ডন্যযদয ডিযঝ,
train1489.jpg,NonPolitical,BANGLA p a t he t } c মামা আমি বড় হয়ে প্লে বয় হ্ব  কিন্তু তুই তো ঠিকমত খেলাধুলা করিস নে বাবা ! প্লে বয় হবি কি করে! !,
train1490.jpg,Political,"শিক্ষা মন্ত্রী টুকে পাশ শিল্প টাইম পাস অর্থ মন্ত্রী দিচ্ছে বাঁশ ক্রীড়ামন্ত্রী কারাবাস নগর মন্ত্রা ঘুষ খাস ফোর পাস গুলে দলদাস মুখ্য মন্ত্রাী সর্বনাশ বঙ্গবাসীর লন্ডন বাস 341[[[0"" GooglePley ieuit on dailyhunt APP Store",
train1491.jpg,NonPolitical,যখন ভার্সিটির সিনিয়র বড়ভাইয়ের ক্রাশকে জুনিয়র প্রপোজ করে সিনিয়র বড়ভাইঃ T@tv @@Bengali_thugalfe তূই কিন্তু বহুতবড় জায়গায় হাতদিসাস,
train1492.jpg,NonPolitical,"WILEBAI স্যার, বাসাই তালা মারা এর মানে বুঝলী দায়া? TILUVDEP YITEB: কি্স্যার? স্যার ফাইজলামির এর মানবাসী বন্ধ FAKLBAI একটা সীমা আছে দায়াতু তো গায়া!",
train1493.jpg,Political,বলছি বিধিনিষেধ বড়দিনের আগেই চালু করতে হতো . {zho তবে মদ বেচে এতো কোটি টাকা কোথা থেকে আসতো ? II;L[S টাকা না এলে লক্ষীভাণ্ডার ভরবে কিসে?,
train1494.jpg,Political,লোকাল েরেন আম্বানি আদানির কিনতে চাওয়া সঙ্গে ডিল করে নেচিজেনস বসে থাকা মোদি,
train1495.jpg,NonPolitical,সারাদিন রোজা রেখে রাতে আম চুরি করা আমার নেককার বন্ধু ChEhed Ishtak Rlen) আমি চোর হইলেও ঈমানদার,
train1496.jpg,NonPolitical,ছোট বেলায় যখন তোমার বাবা মা তোমার বড় দাদা বা বোনদের পকেট খরচ দিত কিন্তু তোমাকে দিত না @Achintya,
train1497.jpg,Political,"সারা বছর দূর্নীতি দূর্নীতি বলে চেঁচিয়ে জনগণ যখন নির্বাচনের সময় ৫০০ টাকার বিনিময়ে নিজের ভোট বিক্রি করে দেয় তখন! Inside জনগণঃ- |0 560| 0,9% (0) 09 286 0.12% 2.286 4563 ).15সচোদন নাগরিক! NID 2.344 0.234 0.1204 I/ 53[ 0.1902",
train1498.jpg,NonPolitical,যখন কোন মেয়ে দিনভোরে খাই খাই করে কন্তু রোগা হওয়ার জন্য ডায়েটকন্ট্রোল করবে বলে ঠিক করে একবারে য৩টা খায় ONOUPO MEMES,
train1499.jpg,NonPolitical,ফইন্নিডি যেই হারে ম্যাসেজিং অ্যাপ বন্ধ করতাসে KEU AMARE IMAIRA Keu oদAve @4| rala কয়দিন পর তোকবুতর দিয়া ম্যাসেজ পাঠান লাগবো,
train1500.jpg,NonPolitical,যখন পরিক্ষার হলে স্যার তোমার দিকে তাকায় ^দ!= যখন স্যার অন্যদিকে ঘুরে যায়,
train1501.jpg,Political,শিক্ষা প্রতিষ্ঠান খুলে দেওয়া হবে শিক্ষার্থী IhushBu,
train1502.jpg,NonPolitical,পারেনা;প্রমান্চান? পারলেবলোৌ মেয়ের; তেরদবিতায়লাইল]াক??? 65 48#3 কি চুপ কইরা আছে কন?,
train1503.jpg,NonPolitical,Etv kkveki lage kereeeeeeee মুরগিডিন দেয় এবং গরু দুধ_ দেেয় এমন একজন এরীনানবলোযেদুইটাএকসাথেদেেয়? FB coM/EtOKhushi দৌকানদার,
train1504.jpg,NonPolitical,"আযার ঘৃত্যুর পরে খেতে এসে যাংস, নিয়ে ঝগড়া করা আমার বন্ধুরা @Halal MeMes লেঃ আমার আত্মা! শুয়োরের বাচ্চী তরা কি কোনো দিন যানুষ হবি নাহ",
train1505.jpg,NonPolitical,যখন তূমি পরীক্ষীরী হলে কপি করতে করতে ধরী পডে যাও 3 ; ছাড়! আই চিন্তা করতাছি গIELI,
train1506.jpg,NonPolitical,YOI JAAASSs? #পরীক্ষার আগে আমি সেরাসবার থেকে #পরীক্ষার সময় K0I )444555? আম_তেেমন] [কিছুপোরিনা কোন_মতেপাোসকেরলেই হেরে [ [,
train1507.jpg,NonPolitical,জিন্নাহ : উর্দু এবং উদুই হবে পাকিস্তানের একমাত্র রাষ্ট্রভাষা Dhaka University Nibbas $Ell,
train1508.jpg,Political,হায আল্লাহ অববোধ না থামলে আমি পালামু কেমনে,
train1509.jpg,NonPolitical,শুনলাম বিশ্বকাপের ওপেনিং সেরেমনিতে Ii0il Ba বলিউের কেউনাই] T4: 1{01[ ক্যামনেক্য?,
train1510.jpg,NonPolitical,@1%]@4! রমজানের পর দায়িত্বে আসা শয়তান! রমজান মাসে শয়তান কে নিয়ে মিমস বানিয়ে মজা নেওয়া আমি!,
train1511.jpg,Political,১০০ দিনের কাজে দুর্নীতি কাঠগড়ায় তৃণমূল পরিচালিত পঞ্চায়েত `৮৮ ৭bn 13[70#344 DB'=SIHOUSE গ?M[8 তৃণমূল কংগ্রেস এমন কাজ করতেই পারেনা] আমাদের নেত্রী 'সততার প্রতীক ! 900 ৫703 আপনার কথা শুনে মনে পড়লো! পোস্টারটা তো অনেকদিন দেখিনা,
train1512.jpg,NonPolitical,URADHURA TROLL 'এ'পাইছি কি করা যায় কিংকরীযায়? কিকরাযায়? [IEimID URA ফেইসবুকে একটী স্টেটাস দেয়া দি,
train1513.jpg,NonPolitical,CKiIJani Koitesilam Bhal আমি বাঙ্গি খাবো না পরিবারের লোকজনঃ- খাবি না কেন? একটু খা ভালো লাগবে অনেক মজা খেয়ে দেখ একটু নে খা খা,
train1514.jpg,NonPolitical,অসাধারণ একটি ছবি এর অর্থ টা বুঝতে চেষ্টা করুন,
train1515.jpg,NonPolitical,আমার ভবিষ্যতের থেকেও এই লোকটার মাথা বেশি উজ্জ্বল চিল্লাস ক্যারে? ?,
train1516.jpg,NonPolitical,"আমি তোমাকে ভালোবাসি তুমি জানো আমি তোমার দুই বছরের সিনিয়়র ওকে,আমি আপনাকে ভালোবাসি",
train1517.jpg,NonPolitical,সহরিরীপর দুপুরের'পর টফতারের'পর' সকালে ঘুম ভাঙারপর }EII চETক} EEচ hengalheats cui,
train1518.jpg,Political,KMC Election Result 2021 : নিকটতম প্রতিদ্বন্দ্বীর থেকে ৬২ হাজারের বেশি ভোটে জয়ী তৃণমূলের ফৈয়াজ []3^[8 পুরসভা নির্বাচন না লোকসভা নির্বাচ্ন ধরতে পারবেন না,
train1519.jpg,Political,যখন আমাদের দেশের সন্তানরা বিদেশে অসহায় তখন আমাদের দেশের প্রধানমত্ত্রী M[I[;,
train1520.jpg,NonPolitical,আমি আয়তীল কুরসি' পরলে তুমি গাীয়েব হয়ে যাও কেন?,
train1521.jpg,Political,ঝাা 648[18{7 মোরাল অফ দ্য স্টোরি . WIE'[$ 'দিদি' দিয়ে 'মোদি'-কোংকোটা যায়না | 141[3,
train1522.jpg,NonPolitical,*যখন ৩ ম্যাচে ১০০ করে বাজ লাগাই এবং ৩ ম্যাচই মারা খাই* লে আমি* 9R/ আমি খিতার ভিতর টিয়া ঢালতাছি?,
train1523.jpg,Political,ভালো মানুষ মাকি বেশি দিন বাঁচেনা এট শুনারপরখ্রুর টেশ্রনে_আচি @mirxu,
train1524.jpg,NonPolitical,পডতে বসার সময় বসার 10 মিনিট পর বসার 20 মিনিট পর বসার 30 মিলিট পর,
train1525.jpg,Political,"প্রিয় সিলেমা 'পাঠান', পছন্দের গান 'বেশরম রং', র্যাপিড ফায়ারে অচেনা অভষেক #abhishekbanerjee #abhishekbanerjeeexclusive #trnc MEGHALAYA PRADESI 6৮0 [[ IEMES 'কমলা""্কথা একবারওবলোনা!",
train1526.jpg,NonPolitical,"IKEUI AMARE MAIRAIL_A সুন্দর মানেই কি শুধু ফর্সা? সুন্দর কালো হয়; ফর্সা হয়, শ্যামলাও হয় ভুরিমানেই কিংশুধু রেসাইজঃ ভুবি চ্যাপ্টাইঁয়; গোল হয়; থলথলেও হয়",
train1527.jpg,Political,"ANANIDABAZARP PATPIKA 'গোমাংস খাই বিজেপিও করি অসুবিধা কিসের! , ভোটের মুখে স্পষ্টবক্তা মেঘালয়ের পদ্মসভাপতি কুচুঢ ILLIES ইনি বিজেপিনন;ইনি দেেশদ্রোহী",
train1528.jpg,NonPolitical,"অনুপয রায়---- ""এই স্টেশনের চত্বরে হারিয়ে গেছি শেষ ট্রেনে ঘরে ফিরবো না-না-না"" শেষ ট্রেন এর চালক--- @meme junctionবাংলা চুদে চাটনি; 9 বেকার খটনি |",
train1529.jpg,Political,204/1 123 2U ULEPS 174[1[[ঢ3 WEIIIBI B1 RUNS IEMES পিসির অনুপ্রেরণায় এইজয় এইজয়় মা মাটি মানুষের জয়,
train1530.jpg,Political,বাংলাদেশ এমন একটি দেশ] যে দেশে এক মগ খিচুড়ি দিতে সাত জণ নেতা লাগেuuuuaun গহরান],
train1531.jpg,NonPolitical,আমার কোনো পোস্টে রিয়েক্ট দেয় না তাই তার পোস্ট দেখেও না দেখার ভান করছি,
train1532.jpg,Political,দেশেরশান্তিকামনায় মোনাজাতকরে HKEBHF আর রাস্তায় গাড়িতে আগুন জ্বলে !!,
train1533.jpg,NonPolitical,[BISKUr MHRABIP কম্াসরস্টুড্ঞন্টদ্রর সবইযভাবে 09 )6 আরতরাযাহয়!,
train1535.jpg,NonPolitical,নির্দিষ্ট জায়গায় থুথু ফেলবো|,
train1536.jpg,NonPolitical,প্রশ্ন কর্তা-কিহয়েছিল ২১শ ফেব্রুয়রিতে? HIIIEBAI 3186 rolls akib Trolls akib এতো ডিটেইলস বলতে পারবোনা akibis Tro akib allaltaiolls akib T6[|5 দেশ স্বাধীন হইছিল ১১শ ফেব্রুয়রিতে! aki০ Tr0ls FKLEBAI ১১শ ফেব্রুয়ারিত] অমর যুদ্ধ হয়়েছিল   8!,
train1537.jpg,Political,যথন দিদি বলে গ্রামে গ্রামে দূত হিসাবে যেতে হবে IELE8 গ্রামে ঢুকে তাড়া খাওয়ার পর,
train1538.jpg,NonPolitical,"যখন কেউ বলে কিরে মোবাইল টিপে সময় নষ্ট করিস কেেন? আমি অভদ্র মিমস আরেবূল, তুমি জানো না এ মোবাইল কী জিনিস লাইফ পারটনার ছাড়া থাকা যায় কিন্তু মোবাইল ছাড়া নয়",
train1539.jpg,NonPolitical,9B drdollBabuston ধরতেপারবনন এমনিতেঙ আঙ্গুর গুলো টক ! Babu dondal,
train1540.jpg,Political,আচ্ছা ভাই ফেসবুকটবন্গরীকইরা দ্িরোনাকি? Keu dদ 0r9 |70t0& কইরা দেখনক্ষমতায় কত্ক্ষণ থাকতেপারেন!,
train1542.jpg,NonPolitical,ফেসবুকঃ আমি সব কিছু জানি গুগলঃআমার কাছে সব কিছু আছে ইন্টারনেটঃ আমি ছাড়া তোরা কিছুই না চা্জারঃ আওয়াজ নিচে লে কারেন্টঃ 5@@@1@0@|[@|,
train1543.jpg,NonPolitical,খাবার বইসা ফোন টিপস কেন?? আর টিপবি না আমিঃ- আমার এই বাজে স্বভাব কোনো দিন যাবে না! #নিীলাদ,
train1544.jpg,Political,[EES উন্নয়ন কদেরহযছে বুঝতপারভেনঃ 44434314[,
train1545.jpg,NonPolitical,আমবের সবারইনোসেন্ট ব্রন্ধু থাকে - যেসব সময়বলে সেকখনোই প্রেনকরেনা Vbl9 লে বন্ধু. #0 বাদ্হৃব তলে @Rochi,
train1546.jpg,Political,"IELLNELA ]1FE ভ্যাটদিবে বিশ্ববিদ্যালয় কর্তৃপক্ষ ছাত্র-ছাত্রী নয়! ! [[;@[4 BII DLL ""E0০][ g 8) BAINNGA 0LL দুধ দিরে খামারিরা ! ড় গরু ছাগলনয়",
train1547.jpg,Political,সং তিনু  নেতা ধর্মনিরপেক্ষ হনু নেতা [EMES 78]{( তড়াতাড়ি দুজনর দভ্রবল৮ এমন কোনো নেতাই নেই,
train1548.jpg,NonPolitical,"""Etior] সবাই মাত্র ৫ মিনিটের জন্যই ফেসবুকে বসে 0)4|7!4 ২Lzz কিন্তু কিভাবে ঘন্টার পর ঘণ্টা কেটে যায় তা কেউই বলতে পারেনা !",
train1549.jpg,NonPolitical,এক রুমে চারজন থাকা অবস্থায় যখন আমি রাত ২টা পর্যন্ত লেখা-পড়া করি Iapchlr ভাই লাইট্টা অফ করেন (,
train1550.jpg,NonPolitical,[IIVIIIY ]|[[|[8 জান চঞ কোথাও খাইতে ঘই FB GUMIETOKHIISHI টিকাছে চলো যাই কিন্ত রিল্ তুরমিংদিবা [IIVIIIK না থাক যাবো না,
train1551.jpg,Political,যখন তৃণমূল নেতা থানায় ঢোকে [EMES যখন চাকরিপ্রার্থীরা আন্দোলন করে,
train1552.jpg,NonPolitical,"মহাকাশ ভ্রমগ করে আসা কচ্ছপ* অন্যান্য কচ্ছপ* Mehedi Hasan Polash 9#? 989""88",
train1553.jpg,NonPolitical,কিখেয়েছিস৪ মুখথেকে কিসেরগন্ধআসছে? বোর্নভিটা N0১9 দদক্জ,
